"Gene"	"log2FC"	"FDR"
"106"	"FBXL3"	-0.727086060674111	9.17736500936343e-10
"107"	"ITGAL"	-2.4783171287396	7.68440662814964e-22
"108"	"PDK2"	-0.451306472840218	4.43307244738474e-05
"109"	"ITGA3"	-0.903793798336132	9.25215802325362e-05
"110"	"ZFX"	0.226684216276047	0.0733481097235827
"111"	"LAMP2"	0.450535955096281	1.99154424544456e-06
"112"	"ITGA2B"	-1.05195940723468	0.0001270119251428
"113"	"ASB4"	-1.90296770216931	3.26793632625304e-07
"114"	"GDE1"	-0.147793126659784	0.0669871842024949
"115"	"REX1BD"	0.346310662035038	0.0294994825071257
"116"	"CRLF1"	-0.205866195251377	0.568135545432265
"117"	"OSBPL7"	-0.712670107166289	1.94747037822422e-05
"118"	"TMEM98"	-0.738550818270316	5.15418442515762e-06
"119"	"YBX2"	3.20773955422398	7.09013299041795e-13
"120"	"MAP3K14"	-0.737696503452569	4.80855801565316e-05
"121"	"ABCC8"	-3.017594043292	3.82027420332342e-10
"122"	"TMEM132A"	3.16473142313567	5.79132731671596e-35
"123"	"AP2B1"	-0.0852498500371297	0.478336905271673
"124"	"ZNF263"	0.126529994024225	0.161742621942739
"125"	"CX3CL1"	-1.05363249730905	6.11310849844047e-06
"126"	"SPATA20"	0.341136085199633	0.025024926540205
"127"	"CACNA1G"	-0.118275540913706	0.708553476042406
"128"	"TNFRSF12A"	-0.21056805969797	0.420870160334939
"129"	"DLX6"	7.4701310327923	1.1639289158862e-23
"130"	"MAP3K9"	0.286333174702414	0.0777858358989704
"131"	"RALA"	-0.122318872311206	0.246414812754223
"132"	"BAIAP2L1"	1.24046330865915	1.52527652645484e-18
"133"	"KDM7A"	0.0038756146669563	0.97793613666316
"134"	"ETV1"	-2.05194651405867	3.00131645940694e-18
"135"	"AGK"	0.666434880533384	1.04311645852974e-13
"136"	"ALDH3B1"	-3.70027525393948	2.07780590834583e-40
"137"	"TTC22"	1.48466266364283	5.68349246639014e-11
"138"	"PHTF2"	0.931875156995319	4.83719411785813e-14
"139"	"CCL26"	2.69193440385599	1.66007234924232e-11
"140"	"FARP2"	0.457956613945437	5.01556294297438e-06
"141"	"USH1C"	0.386697171056039	0.432464505729786
"142"	"GGCT"	1.90084041061473	1.85006536736503e-24
"143"	"DBF4"	1.9893898053967	1.78160640418288e-29
"144"	"TBXA2R"	-1.50249895854496	1.41082241155619e-15
"145"	"IFRD1"	-0.232679067806477	0.123086411373631
"146"	"COX10"	0.47745783904633	3.17973439387962e-09
"147"	"GTF2IRD1"	1.39274731380169	3.3515255311935e-21
"148"	"PAF1"	0.235524356285216	0.0421726384928345
"149"	"VPS41"	-0.0128368744949574	0.886451059388333
"150"	"ARHGAP44"	-3.41191808375895	1.53180143753572e-31
"151"	"ELAC2"	0.31238354953337	1.21892348494571e-05
"152"	"SCIN"	-1.15332284024117	2.98683666004342e-05
"153"	"ARSD"	-0.52455615827188	0.00034290488013359
"154"	"PNPLA4"	0.343011568608688	0.0185921945163012
"155"	"MYH13"	0.439457022498717	0.191073301505972
"156"	"ADIPOR2"	0.220109025193133	0.0247848031717584
"157"	"CDKL3"	0.335988521249726	0.0430071165222895
"158"	"PRSS21"	0.0446500936194045	0.939664025437019
"159"	"MARK4"	0.750979737015275	8.73650286328983e-13
"160"	"PROM1"	-1.07335155287666	0.0610133550767062
"161"	"CCDC124"	0.475408483997795	2.10372244790287e-05
"162"	"CEACAM21"	-2.83247986396913	2.85231350410282e-20
"163"	"PAFAH1B1"	-0.291507264184068	3.44188588135463e-05
"164"	"NOS2"	-0.313142974886714	0.446115206219427
"165"	"DNAH9"	-3.36832799374787	4.94950563313356e-10
"166"	"KIAA0100"	0.169474170042048	0.105352301014222
"167"	"SLC13A2"	-2.70888561684572	1.83251089010247e-08
"168"	"GAS7"	-1.41728143336913	2.37798503526012e-11
"169"	"TRAPPC6A"	0.323851052047543	0.0275968954089806
"170"	"MATK"	-1.70194853621566	1.37664231476598e-14
"171"	"CEACAM7"	0.996155502140816	0.049455321430526
"172"	"CD79B"	-0.899200607208662	0.00290289393890543
"173"	"SCN4A"	-0.0901336193011031	0.815924423269161
"174"	"ST7L"	0.051880812885682	0.735006850085411
"175"	"TKTL1"	-1.94777597871707	0.000176930895043591
"176"	"PAX6"	5.47074356968074	5.21665759495527e-15
"177"	"RPUSD1"	1.06163794074226	6.82815890164323e-14
"178"	"RHBDF1"	-0.189736409664244	0.150678771430949
"179"	"LUC7L"	-0.0974030349857458	0.569923151821515
"180"	"CACNA2D2"	-5.48092109863298	1.90530421006331e-37
"181"	"BAIAP3"	-1.6234210117602	8.67126065755313e-07
"182"	"TSR3"	0.382617906016057	3.90444487911703e-05
"183"	"PIGQ"	-0.488650198553565	1.75222869984179e-05
"184"	"CRAMP1"	0.264802772252892	0.0178357713461081
"185"	"TEAD3"	0.73109954367611	6.05901687873821e-11
"186"	"SELE"	-2.96307068707935	1.09449926796614e-06
"187"	"DNAJC11"	0.589036238215686	2.98892113504577e-09
"188"	"FMO3"	-1.44808503947367	3.2362989626581e-07
"189"	"MYLIP"	-0.82444703060195	1.83518465313078e-07
"190"	"NOX1"	0.351507040065643	0.0596855322151445
"191"	"E2F2"	3.23105428167541	3.77973417252634e-29
"192"	"PSMB1"	0.636219861802269	2.62066641181751e-09
"193"	"SYN1"	0.162152206298699	0.513224402362436
"194"	"JARID2"	1.29221076355171	2.84851851639028e-21
"195"	"CDKL5"	-1.24008115821271	1.06781712626422e-14
