"Gene"	"log2FC"	"FDR"
"35"	"ALS2"	0.0804854717934997	0.377511101239098
"36"	"CASP10"	-0.21280226519123	0.101068308659665
"37"	"CFLAR"	-0.694371799821352	8.19045727704261e-07
"38"	"TFPI"	-0.6308304958907	0.00406857406942787
"39"	"NDUFAF7"	0.531420447244611	4.74229029674024e-10
"40"	"RBM5"	-0.0931167646157425	0.526063161401579
"41"	"MTMR7"	0.498803406169851	0.130385948754141
"42"	"SLC7A2"	-0.293620717802249	0.457573144359065
"43"	"ARF5"	0.116189495080405	0.476749022651544
"44"	"SARM1"	-0.375592623937405	0.0104492183661073
"45"	"POLDIP2"	0.426151933459305	0.000209579491737877
"46"	"PLXND1"	-0.499537545542536	0.000353853181892065
"47"	"AK2"	0.519007294485636	5.89226680223479e-11
"48"	"CD38"	-0.347049031274622	0.168032547225603
"49"	"FKBP4"	0.831536462355102	1.18569722390947e-09
"50"	"KDM1A"	0.678065845724976	4.82804168786772e-13
"51"	"RBM6"	-0.0806301327322716	0.587221220309858
"52"	"CAMKK1"	-0.523493501367867	1.95338313370421e-05
"53"	"RECQL"	0.178547847062974	0.148286268557192
"54"	"VPS50"	0.244614423276402	0.00254646655553524
"55"	"HSPB6"	-3.0420011965988	7.03874615564609e-25
"56"	"ARHGAP33"	0.664698749552308	0.00214831353305296
"57"	"NDUFAB1"	0.445464252208995	3.32826081833016e-05
"58"	"PDK4"	-2.48732276701692	2.07019027988023e-19
"59"	"ZMYND10"	-2.67832915478638	2.13938157866069e-09
"60"	"ARX"	0.280330626598351	0.593865560776892
"61"	"SLC25A13"	1.14976070382663	9.98875183884509e-24
"62"	"ST7"	-0.717865761640073	1.16928613248953e-16
"63"	"CDC27"	0.530942894148257	6.87568792650692e-10
"64"	"SLC4A1"	-2.30180356202104	3.63342256339237e-09
"65"	"CALCR"	-0.0626722762613503	0.853897972912371
"66"	"HCCS"	0.420101286610494	2.92986404440648e-08
"67"	"DVL2"	0.0968791735120993	0.357988325081588
"68"	"PRSS22"	0.991378397648917	1.08435892186686e-06
"69"	"UPF1"	-0.0220304677579524	0.860256511259639
"70"	"SKAP2"	-0.0221331348104554	0.863755037593955
"71"	"SLC25A5"	0.162443234729682	0.2309658789307
"72"	"MCUB"	0.39996631587056	0.00518831118054336
"73"	"POLR2J"	0.437052151655359	0.00348081549291548
"74"	"DHX33"	0.534191062290362	6.66070705023597e-08
