"Gene" "FDR_A1" "log2FC_A1" "FDR_TE" "log2FC_TE"
"124" "HLF" 6.21739744843238e-07 -0.463952872876477 4.40424152831826e-14 -2.42298176337787
"125" "HOPX" 5.91798204901935e-05 -0.503962311073961 5.11880878336983e-06 -1.49685050751919
"126" "HOXA1" 5.49864337172983e-07 1.25620692120669 0.00061502235355786 1.17511311662823
"127" "HP" 2.39214277193113e-07 -1.06972743298896 0.00690880423612707 -1.39893486074168
"128" "HS3ST3A1" 4.36563369243125e-09 1.4902198894047 8.36694601839748e-05 1.32554741254526
"129" "HS6ST2" 2.78878578709752e-12 0.866300430949599 6.38142097763473e-12 3.47203168394143
"130" "HSH2D" 0.0129935530765291 0.448278261215721 2.76368299066295e-07 1.07488251650438
"131" "HTR1D" 0.00232339712832339 0.544852932274692 0.000118235550231986 1.80099221039466
"132" "IL31RA" 0.0268254265175046 0.604739893137326 1.11523108734617e-08 2.96985303158013
"133" "IL6" 3.85669035223168e-05 -0.865679066555024 0.000214003335100413 -1.6780709953417
"134" "INMT" 0.000125792766210158 -0.853898727644872 1.20887955433433e-21 -3.68382227275208
"135" "INPP4B" 0.0325510090633186 0.560169588084779 8.01059053321627e-05 1.01107332249584
"136" "ITGA11" 0.03493319098188 0.428866204129909 7.5583012949649e-09 2.74261783506594
"137" "ITIH5" 0.0176863563111167 -0.6107328052776 1.72488538148984e-16 -2.39318827277942
"138" "ITLN1" 2.36119743585352e-10 -2.05053713634149 8.08507506501798e-09 -4.46578353335354
"139" "ITM2A" 9.1802821931778e-17 -1.10502987515333 3.56262485768651e-15 -1.90165667178182
"140" "JAKMIP3" 1.46094071865521e-11 1.87229627937561 1.94793043822286e-05 1.47563610179452
"141" "JSRP1" 0.00569990220000189 0.490704446045305 0.000105106212760005 1.65133735055151
"142" "KCNAB1" 0.000126434709061881 -0.813616395394461 6.81064096034348e-09 -1.35450568125719
"143" "KCNMB2" 3.01554194627042e-09 -0.53006385766521 0.00149503393262911 -1.30909335075107
"144" "KCNN4" 0.0041167354665822 0.45555370170117 9.12970178343491e-12 2.85386824961614
"145" "KDELR3" 2.12006913852031e-15 0.800504561966971 3.36634678739138e-14 2.12449228406363
"146" "KREMEN2" 0.0070151130585794 0.495273339401691 1.51833598979387e-07 1.862827952413
"147" "KRT4" 1.49131060856263e-05 -0.563202904357359 8.26403700587593e-22 -5.11761443324031
"148" "KRT6A" 0.00300149435923621 0.827221545782338 3.48472911879946e-05 3.69438932167341
"149" "LAMP5" 0.0260043431269158 0.433595472200021 0.000114972607926066 1.27114354567121
"150" "LINC00535" 0.00071016998465193 -0.512333694619413 3.23462104545825e-08 -1.5289465729158
"151" "LINC01270" 0.0441016690279166 0.5180100100104 6.6428126093732e-15 2.18347831743981
"152" "LINC01354" 0.0105334137312208 -0.418247537452189 9.84477172148679e-13 -2.18587925109397
"153" "LMO2" 0.00157166061125032 -0.388624986499545 3.41436936209724e-19 -1.80032335990964
"154" "LPL" 0.000515515919984894 -0.904762715894964 1.10692189000586e-19 -3.08449718418914
"155" "LRP2" 3.53916868259426e-08 -0.987072852378346 2.4880684585512e-05 -1.64359874952795
"156" "LRRK2" 0.000840070709101495 -0.384759974670431 1.51893352231798e-12 -3.02860317304947
"157" "MAOB" 6.67425569206524e-20 -1.02755163662936 3.90733774391814e-12 -1.51188403472379
"158" "MAP1B" 4.02201079538376e-13 0.443351941111292 0.000114910691091705 1.10688024146946
"159" "MIAT" 0.00293849884344964 0.668344834360839 0.017065793001403 1.01254626728096
"160" "MME" 5.18928305322008e-05 -1.03148024127164 4.2221173223692e-20 -2.92190201685713
"161" "MPP6" 0.000580788996867336 0.814837775939111 4.47454645207313e-10 1.24311558296896
"162" "MS4A7" 0.0271292348700947 -0.458471826534645 3.61430843835638e-14 -2.08856688553948
"163" "MSI2" 9.51318219183797e-16 0.491990395564988 2.33860137242687e-13 1.45493693797877
"164" "MSRB3" 5.69875378988153e-10 -0.924393223968048 4.26433188832027e-13 -1.63303067383623
"165" "MT1M" 1.44867042844692e-12 -1.64915505999395 1.77896256987126e-11 -2.89326186677969
"166" "MTHFD2" 5.97482215577198e-11 0.576920058611035 3.26738903134605e-15 1.70067489019619
"167" "MYCN" 0.0248986274421773 0.592922730282658 0.000239079332504586 1.76358338968229
"168" "MYO7A" 0.00468851701912184 0.589928433496768 1.9720941199803e-17 1.95535355404509
"169" "MZB1" 0.00323891828357113 0.627530003785751 0.000286831384829352 1.68897918933155
"170" "NANOS1" 9.51782508064012e-08 0.435707367332154 9.67977273658909e-06 1.11963209709697
"171" "NAV1" 1.07053818725491e-19 0.802136989068233 6.0014044370065e-08 1.03011123176962
"172" "NCKAP5" 0.0319138389039188 -0.661004983140429 7.47965632078237e-25 -3.68285206579626
"173" "NOX5" 0.0215275473303203 0.449970951199492 7.0482629637378e-07 2.17869995840004
"174" "NQO1" 5.66088510392258e-42 1.51728691106847 2.22628352554942e-09 2.22862019599232
"175" "NRXN1" 1.07787001645859e-10 -0.697135245292488 0.000356220939385951 -1.60637465178291
"176" "OSBPL6" 4.4346971265535e-20 -0.654940853499967 1.43549518672999e-07 -1.44640218603736
"177" "PANX2" 3.20310748175688e-11 0.802457507829221 1.56405586745081e-06 1.68701149367994
"178" "PAPSS2" 1.20818970190792e-10 -0.692045475210753 6.31737848346348e-12 -1.40519085667834
"179" "PCOLCE2" 0.036204822503105 -0.408439930011164 2.12322731654288e-17 -3.15786626978473
"180" "PCSK1N" 1.0261917419758e-05 0.760306416155808 0.0211217233491349 1.18937885346014
"181" "PCSK9" 8.87663974909074e-09 -0.840741321087068 3.30726422579551e-15 -3.4075316672325
"182" "PDGFRL" 0.00022669756125034 0.817231073466338 3.20715637505785e-06 1.31795237903593
"183" "PDK4" 7.86133853989084e-16 -0.503451841784143 1.85883563408773e-14 -2.39935060624648
