"Gene" "FDR_A1" "log2FC_A1" "FDR_TE" "log2FC_TE"
"185" "DLG3" 0.00217398019843145 0.369508819134868 9.9661547726981e-10 0.72497280613186
"186" "DLGAP1-AS2" 4.32666704841922e-11 0.618079842598886 0.00129358527315271 0.811438939123743
"187" "DLL1" 5.36851794836737e-10 -0.467355013466092 0.000273932584486916 -0.945023895702972
"188" "DMBT1" 8.71663264505711e-05 -0.476420827922915 1.03928940704042e-05 -2.32579406950238
"189" "DMC1" 0.0106688883628116 0.298915147636522 6.16773469500103e-06 1.19387497063502
"190" "DMGDH" 0.0098077931621141 0.277299381258993 0.000288872606703669 1.15848534814375
"191" "DNAJC12" 1.88743452104969e-09 0.790945984117288 1.04018076261436e-09 2.63712716247451
"192" "DNASE1" 0.0137059897828009 0.382421062206622 0.000162945940319496 0.808580327687359
"193" "DOCK4" 2.2857797968717e-08 -0.26417970176503 3.01580271109822e-09 -1.19780247077764
"194" "DOK4" 0.044774581660384 -0.436632586642441 6.4710226056821e-10 -1.1010703207218
"195" "DOK7" 0.0089890078348689 -0.261639570219917 1.02795294770984e-11 -2.08714428391617
"196" "DPEP2" 1.11367040366919e-06 -1.08698056701526 6.7230646772033e-20 -2.47941213039092
"197" "DPF1" 7.70216902455949e-08 0.749737049467492 6.92876390898464e-05 1.10643351067759
"198" "DPY19L1" 0.0448004182421538 0.602653352258906 4.50661330669266e-08 1.01662928975196
"199" "DPY19L1P1" 0.000405777414499298 0.463221380552779 1.56913797464906e-05 0.998802316534864
"200" "DPYSL2" 5.68998689347314e-09 -0.751674557555033 7.67526892637797e-18 -1.43181777436047
"201" "DPYSL4" 0.00382399434889278 0.547128355135817 0.00686345361145142 1.00818440840198
"202" "DRD1" 0.00194354109517024 -0.594594530613678 0.00235062765611127 -1.23029534258618
"203" "DUSP1" 0.0109116102719716 -0.366206879407285 7.41055519907959e-08 -1.552248948816
"204" "ECHDC3" 4.09395144154479e-05 -0.626382279086027 4.11903710613501e-05 -0.787798762729101
"205" "ECM2" 7.81336904186994e-05 -0.481257242545414 0.000212756293379841 -0.787835647994238
"206" "EDEM3" 1.71344613736584e-06 0.344713887518264 2.17978474893025e-08 0.753894302568233
"207" "EEF1A2" 0.0242474238902833 0.40448618097757 2.46897018273812e-06 3.63273410223061
"208" "EFEMP1" 1.21260827950743e-05 -0.365711755133661 4.58054720391002e-13 -1.83250633138912
"209" "EFNB2" 1.86008049047829e-11 -0.500777515627396 5.8301179471455e-06 -0.850075065655636
"210" "EGF" 5.58780907182131e-15 1.54558337829255 2.19483042916068e-05 1.59228855175356
"211" "EIF3B" 0.0186171736828289 0.494535794389539 3.35291496134194e-07 0.782788546917558
"212" "EIF4G3" 1.04211974486385e-09 0.298765460268687 2.38559040747587e-10 0.85134949926758
"213" "EML1" 1.91164260255938e-06 -0.250888482287792 7.25237305047037e-13 -1.57669926060741
"214" "ENO1" 0.00981471354737127 0.308845105764869 8.3323943132223e-07 1.02834554722699
"215" "ENPP2" 0.0106077683556017 -0.394312362061013 0.00339215918103158 -0.712399381555032
"216" "ENTPD2" 0.000111159880334962 0.495293885387071 0.00058417100126653 1.26373407758293
"217" "EP300-AS1" 4.9666213411159e-07 -0.29553087819018 7.4957685194017e-11 -1.64912121830377
"218" "EPAS1" 2.83426825087013e-12 -0.495437974575129 3.39734845243306e-25 -2.54607090739015
"219" "EPB41L2" 1.02953015714135e-24 -0.989460022514581 7.78448817919198e-08 -1.02058193080839
"220" "EPB41L5" 1.12541742191346e-05 -0.266385989279394 1.94513617993294e-10 -1.05635065053976
"221" "EPHB1" 6.27718461824631e-05 0.935049907101805 1.05984030360522e-06 1.60228047905424
"222" "EPHB3" 1.48437897288314e-06 0.329795117317959 4.49081347301146e-06 1.11527736644092
"223" "EPHB6" 9.990015452936e-05 -0.338043277097327 4.35581343692913e-11 -1.58902585364263
"224" "ERP27" 5.72961108794421e-14 -0.899173051357261 0.00155772340254668 -0.859832839351497
"225" "ESPN" 0.0120580850147947 0.346549068731667 9.428917112366e-06 1.85379085600878
"226" "ETS1" 0.000666764366003228 -0.320422979572243 2.47648418570778e-05 -0.747630478230314
"227" "EVL" 2.79850310743744e-08 -0.453378654205746 3.2797828221337e-07 -0.745590922928205
"228" "FA2H" 2.66158313359796e-07 0.42079471792305 1.11566658224701e-07 1.41351375751202
"229" "FABP4" 6.72422311972441e-05 -1.07466233782307 7.89116978223338e-29 -5.61577175345088
"230" "FABP5" 0.000341617561560718 -0.406087203583622 1.61381042621994e-15 -1.86777257384403
"231" "FADS3" 0.000191445135994221 -0.729509330236812 3.71053539424089e-10 -0.979875061999359
"232" "FAM107A" 1.16153346748745e-07 -0.567587561060324 1.86126910911809e-24 -4.26578286258408
"233" "FAM114A1" 1.76735793634977e-11 0.319054884785707 5.51729457436039e-16 0.917238635975846
"234" "FAM124A" 0.0344482032212943 -0.582558969844881 1.15136135473474e-06 -0.909998348865715
"235" "FAM169A" 1.28901241545723e-06 0.333797372330759 9.62125545790004e-07 1.33480825828311
"236" "FAM178B" 0.0224363433185156 0.388375323157137 1.54495461881797e-06 1.97145284011494
"237" "FAM184A" 0.00107775570208415 -0.304283115707682 8.43422253426531e-11 -1.70147446408171
"238" "FAM189A2" 2.48329573754965e-07 -0.283907240485997 8.82551207842831e-26 -3.41673275509792
"239" "FAM216B" 7.46272381817712e-05 -0.316372357171559 8.72330389544962e-06 -2.9044449884186
"240" "FAM83D" 6.19347954038971e-07 0.518742354506193 4.69167632072262e-11 2.28411913491607
"241" "FAR2" 0.0201864318430763 -0.27671867947096 3.27111440488033e-08 -1.11733011627646
"242" "FAT4" 0.0107768306945059 -0.479339606860224 2.00804454331935e-05 -1.11082309036908
"243" "FAXC" 0.0217309492137887 0.494227114119346 9.73692073098682e-08 1.13323337654978
"244" "FBXO16" 1.10117261810551e-09 0.265453644605449 7.13237882846417e-11 1.34362684946421
"245" "FCRL2" 0.0262673165533334 0.523140772310744 0.00013146038383707 1.76638207551624
"246" "FERMT1" 9.38826466331887e-08 0.407094785541785 8.969725887277e-24 3.18312049102195
"247" "FERMT2" 2.82339235480388e-06 -0.307826194113421 5.85503544380407e-13 -1.10675452602038
"248" "FGD5" 0.0105633357380084 -0.678250506450265 4.36739514650773e-24 -2.03662212002417
"249" "FGD6" 0.00085262011837991 0.495074085964531 1.67432124841046e-07 0.939066513363856
"250" "FGFR2" 1.47088777784073e-05 -0.267661609563408 3.34707760763063e-15 -2.07951410542354
"251" "FGFR3" 9.53279925788524e-12 -0.672339581212318 1.26992152145331e-07 -1.73992351269792
"252" "FHL2" 0.00471448066801241 0.268958191512601 2.74660459360292e-15 2.36013151490853
"253" "FIBIN" 6.09206633181106e-05 -0.629104659492715 1.40481088675094e-10 -1.84205009636647
"254" "FKBP10" 0.000476503495455097 0.441710277918358 1.50809957430836e-05 1.30534520060857
"255" "FKBP11" 3.09402391269391e-14 0.629355412935954 1.06443920566479e-14 1.54083678770149
"256" "FKBP14" 4.69971687820316e-07 0.432544265120015 2.57273227231012e-10 0.973375277721022
"257" "FLRT3" 2.02704508825972e-07 -0.522970033684258 4.42189009529755e-12 -2.20215300163965
"258" "FMO2" 2.83219405977807e-11 -0.710130944866124 9.35401710804502e-21 -3.08980674687903
"259" "FMO3" 3.93123091439108e-08 -0.531854016893613 8.76146835178212e-07 -1.13987558520305
"260" "FNIP2" 6.71777640997067e-10 -0.403136860240778 0.000217307905185816 -0.71438822148323
"261" "FOLR1" 6.0373345391598e-06 -0.458183508884103 5.51749053707557e-08 -2.75293783860718
"262" "FOXA2" 1.12478500870149e-07 -0.691367961647076 1.8003076921976e-06 -1.66367454215987
"263" "FOXA3" 2.22586310213343e-06 0.494642292394667 0.000769889560016336 1.50334535173225
"264" "FOXN1" 2.39400810328577e-07 -0.682487841386902 0.0145016596736786 -0.859449806058062
"265" "FRMD4A" 2.35254465667062e-15 -0.772377949185365 3.55871768811239e-09 -0.971839236511487
"266" "FSCN1" 0.00307268977028185 0.564149017943737 0.00576562152255566 0.843232303527168
"267" "FUT3" 2.41219716085695e-11 0.660909774232387 3.86349453661892e-09 1.54366654389898
"268" "FUT6" 1.33919846544313e-09 0.401641399259791 0.000305026924430499 1.66686218809524
"269" "FXYD6" 0.000171291092753093 -0.478540819989201 2.5907467651709e-15 -1.66491649778592
"270" "GAB2" 0.00244187878198297 -0.291260908900133 4.06881522175357e-09 -0.991825595825341
"271" "GAB3" 0.0492044927052149 -0.309971081691439 4.42274774473147e-07 -0.895568777573509
"272" "GAD1" 1.09027705581659e-11 2.39745119901569 4.97929553522289e-10 2.99981141222005
"273" "GADD45B" 5.32980347228477e-14 -0.543018976727685 1.72425975465522e-09 -1.55046913998388
"274" "GALNT1" 4.20378910773185e-07 0.287666886274756 1.52047519291331e-10 0.727691828003949
"275" "GALNT6" 3.20592846602691e-23 0.876112587135829 7.75847986956258e-07 1.42527337684938
"276" "GALNT7" 3.24727834260928e-14 0.51669948569999 9.53296997756454e-20 1.72964679132248
"277" "GAPDH" 1.50901805232256e-10 0.414652041753374 2.40346665923696e-09 1.32123810679303
"278" "GAS6" 4.80832334121471e-07 -0.315090011501606 9.89320232213811e-17 -1.94988135370651
"279" "GCLC" 1.12092610592682e-36 0.897391621539953 2.92952607640177e-09 1.7428097867594
"280" "GCLM" 2.5017076911306e-26 0.703765062101821 4.14812604601907e-08 1.06159840791598
"281" "GCNT3" 6.70801011320504e-05 0.53448221681215 1.21662051436645e-10 3.28748735452778
"282" "GFPT1" 2.79039604194843e-10 0.304223715996454 3.23619090067226e-17 1.25740803821673
"283" "GHR" 0.0347421505355851 -0.328659299757851 1.99492838968696e-13 -1.9376726579508
"284" "GIMAP2" 0.00398879625990536 -0.271515270935266 2.61923590191865e-05 -0.79720138297282
"285" "GLB1L3" 5.28239655214076e-05 0.676251562743838 0.00132963475132632 2.1485690888684
