"Gene"	"log2FC"	"FDR"
"108"	"ASB4"	-0.964309094166878	0.000199537337089616
"109"	"GDE1"	0.191282852733107	0.0299888223270993
"110"	"REX1BD"	-0.137256103883602	0.493070772141066
"111"	"CRLF1"	1.97804203907498	0.00206226777412573
"112"	"OSBPL7"	0.362409208340384	0.0450000053716591
"113"	"TMEM98"	-0.367960218430565	0.069121388596068
"114"	"YBX2"	3.41306819531406	1.21939735175848e-09
"115"	"MAP3K14"	-0.741487883950204	4.69384892434277e-05
"116"	"ABCC8"	-1.767520480826	0.000228480500062001
"117"	"TMEM132A"	1.75639946012232	2.58800792578692e-08
"118"	"AP2B1"	0.286094628261639	0.00518361044871911
"119"	"ZNF263"	0.123462959893502	0.094233234495284
"120"	"CX3CL1"	-1.74851487310244	3.21211489407921e-08
"121"	"SPATA20"	0.434932645199886	0.01949540134151
"122"	"CACNA1G"	0.691684073173597	0.0399902391304029
"123"	"TNFRSF12A"	0.11764037717812	0.687718429827419
"124"	"MAP3K9"	0.406292861958504	0.0427532506614199
"125"	"RALA"	-0.170467408864043	0.187545774814922
"126"	"BAIAP2L1"	1.1184266449329	2.00712171179924e-12
"127"	"KDM7A"	0.304989390394748	0.0796800945465198
"128"	"ETV1"	-1.24135475823316	4.63939126891628e-11
"129"	"AGK"	0.645182654301914	4.77850027203348e-08
"130"	"ALDH3B1"	-1.72632560613983	1.58334507762068e-09
"131"	"TTC22"	0.774998517669119	1.40901318337866e-05
"132"	"PHTF2"	0.811753828068665	2.31646423747472e-08
"133"	"FARP2"	0.359424211966116	0.00906403221005131
"134"	"USH1C"	0.948101910019996	0.051852807160151
"135"	"GGCT"	1.46439197179259	1.62428884132018e-14
"136"	"DBF4"	1.53805855189161	1.70243158611994e-14
"137"	"TBXA2R"	-0.90389176226445	1.61347014461427e-05
"138"	"IFRD1"	0.0895800096416028	0.695831568167403
"139"	"COX10"	0.396546899387905	2.88236214485048e-08
"140"	"GTF2IRD1"	0.909376416988999	5.1060569413875e-10
"141"	"PAF1"	-0.102006527427334	0.485893081312182
"142"	"VPS41"	0.148086676407288	0.0699337701030303
"143"	"ARHGAP44"	-1.89074681837901	3.6211142845876e-16
"144"	"ELAC2"	0.191349030441835	0.0350280042097756
"145"	"SCIN"	0.407635934227545	0.229878203196513
"146"	"ARSD"	0.323933347601232	0.0268808920229464
"147"	"PNPLA4"	-0.0355666003622588	0.854305209681634
"148"	"ADIPOR2"	-0.650161197707847	9.51070819915837e-09
"149"	"CDKL3"	0.526803049353483	0.0275128795366509
"150"	"PRSS21"	-1.51674994211786	0.00364180448441567
"151"	"MARK4"	0.296490226805732	0.0251194315328913
"152"	"PROM1"	0.497394681657956	0.427219045206536
"153"	"CCDC124"	-0.262760563399953	0.284360449553463
"154"	"CEACAM21"	-1.65340180651896	5.40136511669724e-08
"155"	"PAFAH1B1"	-0.217211853419641	0.0321147182256595
"156"	"NOS2"	-1.06624262524157	0.000866702531907674
"157"	"DNAH9"	-3.30423579123477	2.12983449941263e-07
"158"	"KIAA0100"	0.1360422211744	0.187895226608228
"159"	"SLC13A2"	-3.36974728169383	2.1105291173014e-08
"160"	"GAS7"	-0.881909394132088	3.58346355588845e-05
"161"	"TRAPPC6A"	-0.339009281490426	0.128158229445213
"162"	"MATK"	-1.56402255710294	1.10725212455473e-08
"163"	"CEACAM7"	1.87322615975238	0.000281815743938743
"164"	"CD79B"	0.486567634774134	0.147638657310778
"165"	"SCN4A"	1.62772287099936	0.000118414116442382
"166"	"ST7L"	0.311990290109815	0.0155082373474838
"167"	"TKTL1"	-1.28471988980203	0.00455342093395846
"168"	"RPUSD1"	0.573918926584547	0.002371712615758
"169"	"RHBDF1"	0.0954936648621469	0.507147192328626
"170"	"LUC7L"	0.346270475619924	0.0608380672755965
"171"	"CACNA2D2"	-3.52255626757895	1.7923205772781e-14
"172"	"BAIAP3"	-0.149209057531798	0.646120941615249
"173"	"TSR3"	-0.065604467505243	0.74448089275456
"174"	"PIGQ"	-0.477515578577484	0.00111901427791891
"175"	"CRAMP1"	-0.0289407897702816	0.844081341954455
"176"	"TEAD3"	0.166061357297481	0.21970371876639
"177"	"SELE"	-1.90525747586571	5.32097903795918e-05
"178"	"DNAJC11"	0.455237204916453	8.11974850520849e-06
"179"	"FMO3"	-1.13987558520305	8.76146835178212e-07
"180"	"MYLIP"	-0.62692094215705	1.12919673203623e-05
"181"	"NOX1"	0.901602354748714	8.69487254936525e-06
"182"	"E2F2"	2.22979243502618	9.70273608809336e-13
"183"	"PSMB1"	0.157790822361675	0.22708108008912
"184"	"SYN1"	0.213337556138556	0.417160790533336
"185"	"JARID2"	0.42520469391341	0.00201737951709735
"186"	"CDKL5"	-0.876080626508586	1.17006191094389e-06
"187"	"CAMK1G"	0.114711473609793	0.668374206396851
"188"	"CDK11A"	0.17235602653158	0.395878889933961
"189"	"NADK"	0.302875200311068	0.0064551723702517
"190"	"DLEC1"	-1.62837419946839	5.44515068958915e-05
