"Gene"	"log2FC"	"FDR"
"200"	"CYB561"	-0.049818947440464	0.561872089984155
"201"	"SPAG9"	-0.261160048344435	0.00814408627789144
"202"	"CELSR3"	1.97776314063342	8.21134979104047e-15
"203"	"AASS"	-0.79445271785304	8.24196690452827e-05
"204"	"PLEKHG6"	2.89621566807799	7.79410930738837e-19
"205"	"SS18L2"	0.2222647013431	0.0271097723012836
"206"	"MPND"	-0.099797478170526	0.390873974815945
"207"	"MGST1"	-0.747165798410348	0.00431518143183997
"208"	"CRY1"	-0.623442721704658	6.17987073258801e-07
"209"	"PGLYRP1"	-2.57535328235751	3.12461693318497e-12
"210"	"NFIX"	-1.36972768538306	2.57150451235984e-13
"211"	"ST3GAL1"	-0.621134686106391	9.1315179031727e-05
"212"	"MMP25"	-1.40792082400208	4.30365311789755e-08
"213"	"IL32"	-1.09287692788694	2.45763803314129e-06
"214"	"PKD1"	-0.361911619227896	0.0225995406522498
"215"	"MAPK8IP2"	1.6206129795273	1.84553732669727e-07
"216"	"MED24"	-0.0106710422407161	0.937478052897502
"217"	"RHOBTB2"	-2.92176622358025	1.16989237474126e-27
"218"	"HEATR5B"	-0.195207514009587	0.0493588304732239
"219"	"SEC62"	0.115700439837884	0.400143651197804
"220"	"RPS20"	-0.0363083533467421	0.745107820363663
"221"	"CSDE1"	-0.0992680415652689	0.201898397316866
"222"	"UBE3C"	0.632663807547297	9.64709182749034e-10
"223"	"REV3L"	-0.735862439792208	1.71483458287647e-11
"224"	"TENM1"	-1.15685945297104	0.000484529212928607
"225"	"MASP2"	-1.52971539123807	4.05506578523121e-12
"226"	"IYD"	-4.04777624074608	2.9537514889252e-25
"227"	"FAM76A"	-0.517734814467331	2.78625750317485e-08
"228"	"TRAF3IP3"	-0.759744121003599	0.000398860678539955
"229"	"POMT2"	0.558955067343051	1.31974086372116e-07
"230"	"VTA1"	0.884383970305056	1.06872576423317e-16
"231"	"MLXIPL"	-0.963548729571953	0.0027084642126503
"232"	"BAZ1B"	0.61393563048113	1.18541743671489e-07
"233"	"RANBP9"	0.303520747856266	0.000119095036847978
"234"	"ETV7"	-0.152191577648194	0.392356537758049
"235"	"SPRTN"	0.855665734322308	8.34118865336596e-15
"236"	"EEF1AKNMT"	0.602424567440368	1.60394587615227e-09
"237"	"DYRK4"	-0.0646709865220108	0.645315660251326
"238"	"ZNF207"	0.557775742833857	4.50092437888065e-13
"239"	"UQCRC1"	0.561051749335406	1.98991764028384e-11
"240"	"STARD3NL"	-0.867192295489815	5.14192038981565e-11
"241"	"CD9"	0.811200038169371	1.66630881224219e-05
"242"	"NCAPD2"	2.31245549319763	3.16723412287907e-33
"243"	"IFFO1"	-1.49014196677305	9.40644747438747e-15
"244"	"GIPR"	-1.15811147196659	3.12188723426866e-06
"245"	"PHF7"	-0.0880141746564849	0.440333835463665
"246"	"SEMA3G"	-3.19922016183515	3.72809967117043e-24
"247"	"NISCH"	-0.829963600090755	7.3527865493526e-15
"248"	"STAB1"	-0.851304803503387	0.000190951493875787
"249"	"FUZ"	-0.222230709490556	0.173546962991959
"250"	"SLC6A13"	-3.34671835985512	9.18509049609186e-25
"251"	"IDS"	-0.527320951973148	3.17129743230322e-06
"252"	"ZNF200"	0.482499994494866	5.32895501957652e-07
"253"	"CD4"	-1.68101053542181	1.32973908356933e-14
"254"	"LRRC23"	-0.719620767809153	0.000451148180471924
"255"	"BTK"	-2.56613736608776	7.334954346902e-27
"256"	"HFE"	-0.111963209043959	0.401040585692644
"257"	"SCMH1"	-0.381165839501454	0.000513186110775111
"258"	"FYN"	-0.948011442259804	1.45580080564417e-10
"259"	"HIVEP2"	-0.0514792804090236	0.75228935466514
"260"	"FMO1"	2.01585041607387	2.71177863676949e-07
"261"	"ELOA"	-0.235193023796288	0.00196321589489719
"262"	"LYPLA2"	0.384749308369001	0.000242341955219199
"263"	"CLCN6"	-0.785056380075791	1.71023459122266e-09
"264"	"MRC2"	-0.633662477724134	0.00131242958292176
"265"	"TSPAN9"	-0.32067058020479	0.0339447432737722
"266"	"BTBD7"	0.218787827156126	0.0221723030117951
"267"	"APBA3"	0.424012054153717	5.61022137593848e-05
"268"	"MKS1"	0.689519638492476	1.39935973983015e-08
"269"	"ABHD5"	-0.820161039451787	2.17883210360011e-14
"270"	"ANOS1"	-2.76347160208062	6.75998400720645e-20
"271"	"AKAP8L"	0.246315907585032	0.0101812133345596
"272"	"MBTD1"	0.484692015387616	0.00137334890434684
"273"	"UTP18"	0.78678272505544	3.62710069425098e-13
"274"	"RNF216"	0.435509289316957	5.52190352677398e-08
"275"	"TTC19"	-0.570219991366084	1.84902575696374e-09
"276"	"PTBP1"	0.806502081883881	9.64568881810688e-23
"277"	"DPF1"	2.55618650888797	4.83769245863641e-15
"278"	"SYT7"	1.67338787185337	3.32306680759632e-10
"279"	"LARS2"	0.239452869391649	0.00443795491015033
"280"	"PIK3C2A"	-0.461719804937632	9.93156662761346e-06
"281"	"PLAUR"	-0.46536650127119	0.00582522638212806
"282"	"ANLN"	4.73883739803454	1.86499793515193e-38
"283"	"WIZ"	0.704898820665655	2.81100071645098e-12
"284"	"RABGAP1"	0.104712457976516	0.306075769534052
"285"	"DCN"	-1.7132703650515	1.70987378241795e-12
"286"	"QPCTL"	0.560914444068933	1.42163545895982e-07
"287"	"PPP5C"	0.417680995627721	1.16184057760974e-05
"288"	"CEP68"	0.297319701617677	0.00960737706840697
"289"	"MAP4K3"	0.248943489313991	0.0252844167494126
"290"	"ZBTB32"	0.354461448559836	0.120940850345071
"291"	"TYROBP"	-2.34101585674418	1.2639672033735e-22
"292"	"TMEM159"	1.00394775822038	1.00113215902299e-09
"293"	"GABRA3"	6.71050110146999	1.32237601934876e-20
"294"	"BRCA1"	2.24382881030482	6.11161863704388e-26
"295"	"ERCC1"	0.461987264266763	1.81456631630026e-06
"296"	"CD22"	-2.15192720581686	5.11017682444207e-12
"297"	"SEMA3B"	-3.46712230129305	6.61999806513217e-29
"298"	"MBTPS2"	0.583519693986139	8.80152215984269e-09
"299"	"PRICKLE3"	1.39197679561961	2.72399382838344e-17
"300"	"LTF"	-0.15206539418259	0.779955105122842
"301"	"EXTL3"	0.54303504408794	1.7707816617692e-05
"302"	"ELOVL5"	0.115469325512048	0.258227795483902
"303"	"ALOX5"	-3.0243033813246	1.74370861730781e-29
"304"	"KDM5D"	-0.838617897201374	0.432606262561976
"305"	"CALCOCO1"	-1.72093162190638	1.01971007593208e-27
"306"	"UBR7"	0.43596512767146	3.74845076132014e-06
"307"	"MAP4K5"	0.186675574935057	0.0546441229371684
"308"	"EHD3"	0.455945763406208	0.00210466388010991
"309"	"PSMC4"	1.121953196855	5.55312198776039e-18
"310"	"MAN2B2"	-0.511746161609596	1.6483042514147e-06
"311"	"CLDN11"	-1.39699716372725	0.000117449551265686
"312"	"SLC25A39"	1.34147361499636	8.61487397692571e-28
"313"	"MVP"	-1.06786849548548	1.13800420515865e-11
"314"	"NUB1"	-0.225084746357607	0.00542776172554744
"315"	"PGM3"	0.345210638024779	0.000220242037301749
"316"	"RWDD2A"	-0.413364353687977	0.000152564219417777
"317"	"CLK1"	-0.550997509681682	0.000153614797309594
"318"	"POLR3B"	0.344317621514868	0.000230657574391325
"319"	"ANGEL1"	-0.0222872957334479	0.812047262583908
"320"	"RNF14"	-0.25921558692185	0.00366599947845903
"321"	"DNASE1L1"	-0.213648356307007	0.0436022162078532
"322"	"DDX11"	2.09437550377184	1.33413060058858e-17
"323"	"HEBP1"	-0.333866455848193	0.000936268583758632
"324"	"GPRC5A"	-3.65721779886858	8.32883619591078e-23
"325"	"MAMLD1"	-0.502896591598392	0.0023689846010554
"326"	"CD6"	-0.87896365661136	1.7982810199814e-05
"327"	"TACC3"	2.06661425504367	2.34663947506137e-28
"328"	"UFL1"	0.136389593093307	0.16889167075707
"329"	"POLA2"	1.20462919177315	6.07790443906582e-14
"330"	"ZC3H3"	0.726285704741448	5.35133164020595e-13
"331"	"CAPN1"	0.860992599450399	2.59760701645774e-17
"332"	"ACP3"	0.420657065648336	0.0619364228404707
"333"	"MDH1"	0.876259478250462	1.59556067804953e-15
"334"	"SLC30A9"	-0.135071635963868	0.157876285937454
"335"	"MTMR11"	0.505584379095314	0.00211902812388018
"336"	"COX15"	0.100365457216401	0.202937814751206
"337"	"CCDC88C"	0.2061703102905	0.176584159197271
"338"	"YAF2"	0.0566858714117209	0.633836390309404
"339"	"ZMYND11"	-0.513968325973223	1.10699197877764e-08
"340"	"WAS"	-1.71037550110309	1.30639705382317e-16
"341"	"DPEP1"	-0.0169008978648967	0.971101409719647
"342"	"BID"	0.977188994864107	9.95298773555708e-14
"343"	"MATR3"	0.0533584460415118	0.805506374677658
"344"	"NPC1L1"	0.247921095062905	0.385442824354752
"345"	"XYLT2"	1.07582564515688	4.40915468179547e-15
"346"	"NUDCD3"	0.160817367704047	0.0753606183248517
"347"	"CHDH"	-1.84484509356725	1.87175869082045e-11
"348"	"IL20RA"	-0.623111938993721	0.0191130354525013
"349"	"CLCA4"	4.03603702867978	5.54812531381179e-09
"350"	"GLT8D1"	-0.141900509651173	0.0332727851674671
"351"	"ATP2C1"	0.671159521000872	2.02590671094048e-09
"352"	"IGF1"	-1.03447467285935	0.000836858219054325
"353"	"SLC38A5"	-0.104583549116224	0.695346325495763
"354"	"RALBP1"	0.477965096483499	3.33766312493689e-08
"355"	"RUFY3"	-0.799621878944764	1.05279650755916e-12
"356"	"CNTN1"	0.202365251984055	0.636353113500231
"357"	"SLC11A1"	-2.73038135480825	1.30490012813068e-25
"358"	"WWTR1"	-0.503858064400474	0.000388097358894198
"359"	"AGPS"	0.224308974930308	0.0146825982950645
"360"	"CXorf56"	0.476626233464873	4.19364686604735e-06
"361"	"ATP1A2"	-4.643787347221	1.18194388050186e-26
"362"	"TTC27"	0.856501403659714	2.34746190085418e-16
"363"	"ZNF582"	-1.12523193480105	3.35781518142048e-09
"364"	"VSIG2"	-5.16078712660198	4.11900916209882e-33
"365"	"PHLDB1"	-0.783582427208593	3.27751739261663e-07
"366"	"MARCO"	-4.81917885493066	7.7775606165031e-32
"367"	"CYP24A1"	3.49983833160342	3.21985206216298e-09
"368"	"PRDM11"	0.0311778506548661	0.862439662656837
"369"	"SYT13"	1.77230046702506	0.00625385686863632
"370"	"SNAI2"	2.03751360286878	9.30752810462871e-14
"371"	"CD74"	-2.14571419324741	3.67727994080582e-17
"372"	"HGF"	-2.60618196755374	5.01549480412021e-21
"373"	"ZRANB1"	-0.0378017785026343	0.675640994227825
"374"	"NCDN"	0.270866742244965	0.0166312636254423
"375"	"ADGRA2"	-0.967898866779998	2.28381035014058e-06
"376"	"ZFP64"	1.6825356395937	1.64113594827512e-23
"377"	"MNAT1"	0.940149114721436	2.82159021894506e-14
"378"	"SAMD4A"	-1.61074322858169	1.06666739234916e-14
"379"	"RUNX3"	0.0361839886639377	0.865849663456888
"380"	"MRE11"	0.702399256149671	7.27677842453183e-09
"381"	"PLEKHB1"	-2.7524058980702	1.35879767121376e-19
"382"	"SERPINB1"	-0.971109441716206	2.16198769671025e-05
"383"	"SPAST"	1.34192670257641	4.16627572527118e-19
"384"	"NRXN3"	-0.991315632609586	6.99737362506638e-05
"385"	"OSBPL5"	-0.509330144809554	9.35558791496043e-06
"386"	"AQR"	0.328164727804083	0.000215609795026498
"387"	"CPS1"	0.0722811868635784	0.792197678709545
"388"	"C8B"	-6.92854964200744	7.08115417081039e-29
"389"	"FHL1"	-4.03002005355149	3.07061218593841e-38
"390"	"RTF2"	0.1929016905042	0.00919403371512253
"391"	"NLRP2"	-0.413780659801749	0.468885529049683
"392"	"SLC45A4"	-0.126005415103406	0.36174129040659
"393"	"RNF10"	-0.108312807474884	0.0711772759790127
"394"	"ZNF839"	0.162809212905753	0.191422600107158
"395"	"ZDHHC6"	-0.0141946642231225	0.877995505079737
"396"	"GRAMD1B"	-0.898032480789728	5.04949157113577e-06
"397"	"RNH1"	-0.517412236503421	1.3444360650567e-08
"398"	"NDUFS1"	0.326485123000864	0.000256145203934937
"399"	"RB1CC1"	0.333638458445209	0.00197179380331226
"400"	"ERP44"	0.0727844690575825	0.383080802501111
"401"	"ALAS1"	-0.88366568502719	1.36894076348473e-19
"402"	"BIRC3"	-1.58879812101653	1.52705619878765e-08
"403"	"AKAP11"	-0.628169808159042	8.49185852034069e-08
"404"	"GLRX2"	0.0647985198188223	0.471471097084256
"405"	"SNAPC1"	0.844612762608473	3.57716411225157e-08
"406"	"DERA"	0.742520931459664	4.92900121016022e-07
"407"	"STRAP"	1.09101022504271	7.54266222745198e-17
"408"	"ABCC2"	0.531512173295047	0.0876285966395845
"409"	"DEF6"	0.498545158215598	4.21571220233063e-05
"410"	"PLEKHO1"	-0.314153168093179	0.0238260600693397
"411"	"GCLM"	1.30906922557576	4.12586057900872e-07
