"Gene"	"log2FC"	"FDR"
"1791"	"TRIM31"	-1.14550440207895	3.55792403716433e-05
"1792"	"AMOTL1"	1.00102288458677	3.55844520876885e-05
"1793"	"SALL1"	2.37187829579907	3.56290331823698e-05
"1794"	"MARCH4"	1.82889108131997	3.56490365625245e-05
"1795"	"DHDH"	-0.615423066415019	3.62237851055158e-05
"1796"	"TNFRSF1A"	-0.935044599141945	3.63300644466794e-05
"1797"	"BCL2L11"	-0.469404912007655	3.63418656672839e-05
"1798"	"OMP"	-0.647701821416222	3.67414819423743e-05
"1799"	"MTIF2"	-0.855620838946176	3.69075240849529e-05
"1800"	"STXBP4"	-0.827792859042391	3.69075240849529e-05
"1801"	"FLJ43390"	1.00046281250406	3.76810267764058e-05
"1802"	"AQP2"	-0.559550851611743	3.71811303681927e-05
"1803"	"HPGDS"	0.747240268604336	3.73262731958038e-05
"1804"	"HN1"	-0.990164609428442	3.73520113610585e-05
"1805"	"OSTCL"	-0.635872120881179	3.74887075296523e-05
"1806"	"MPO"	0.728868818397823	3.77588819996037e-05
"1807"	"FBLN2"	0.852629854657897	3.80937862673754e-05
"1808"	"RPL13A"	-0.812420307530022	3.81110770641664e-05
"1809"	"ANP32A"	0.933612654370554	3.81110770641664e-05
"1810"	"SLC13A2"	-0.653366470154197	3.8148840495561e-05
"1811"	"ZNF445"	-0.678253531166487	3.83137340442609e-05
"1812"	"C11orf86"	-0.980640494458134	3.84382400340288e-05
"1813"	"GSDMB"	-1.05120209392555	3.8512763451235e-05
"1814"	"DCAF6"	-0.475476824631269	3.85881734445668e-05
"1815"	"C5orf39"	-1.22117042930633	3.86959172434722e-05
"1816"	"CXADRP2"	-0.55415331027108	3.89905531238611e-05
"1817"	"GRIN2A"	2.07871597893803	3.91209136123339e-05
"1818"	"CRABP1"	1.96305385317223	3.91548728797488e-05
"1819"	"NFAM1"	0.909779032608652	3.92156714850339e-05
"1820"	"ACSS3"	1.22208724180671	3.93958288403068e-05
"1821"	"AASS"	0.874086957965572	3.96007601291764e-05
"1822"	"GRRP1"	0.583067061788544	3.96341827348071e-05
"1823"	"TMPRSS4"	-0.808842552254072	3.97226349058967e-05
"1824"	"RFPL3S"	-0.835527328140998	3.97384891477568e-05
"1825"	"EFNA3"	-0.679528354884208	3.9797355413249e-05
"1826"	"C14orf2"	-0.746381969539899	3.9797355413249e-05
"1827"	"ZNF208"	0.634313778672497	3.9797355413249e-05
"1828"	"C10orf105"	1.22496683029592	3.98291056327208e-05
"1829"	"MCC"	2.03074468399292	4.00572643863683e-05
"1830"	"LACTB2"	-0.631928539637687	4.01021324582278e-05
"1831"	"PMM1"	-0.771047280959042	4.01384403154566e-05
"1832"	"PRKCI"	-0.706350961615477	4.01384403154566e-05
"1833"	"LIME1"	-0.833083456773184	4.01469548396716e-05
"1834"	"WFDC3"	-1.15083162295392	4.01678457446247e-05
"1835"	"NUP93"	-0.97256595822198	4.01678457446247e-05
"1836"	"ZBTB22"	-0.763998680142644	4.01994375850122e-05
"1837"	"TRIM58"	1.49398430897858	4.08325619095188e-05
"1838"	"CD36"	0.680957616667398	4.03409529827012e-05
"1839"	"MRGPRE"	-0.934725315434996	4.05391003245788e-05
"1840"	"OR51E1"	-0.759031184974101	4.07028201076286e-05
"1841"	"LETMD1"	-0.83202842330253	4.08325619095188e-05
"1842"	"TCN2"	0.749832428747466	4.08325619095188e-05
"1843"	"ZFHX4"	1.8927005029446	4.08325619095188e-05
"1844"	"ST8SIA1"	0.637732923735811	4.09796854477845e-05
"1845"	"GDA"	1.20370703052354	4.1046606054479e-05
"1846"	"ZSWIM4"	-0.687569404937802	4.11053414487883e-05
"1847"	"SBNO2"	-0.973237030849516	4.11665277760799e-05
"1848"	"SLC25A20"	-0.733504822300598	4.15136358055569e-05
"1849"	"STAT4"	-0.912006253860861	4.17130735872995e-05
"1850"	"GCNT2"	-0.616307888972128	4.17635234635276e-05
"1851"	"MRPL53"	-0.824602960112831	4.17822148192678e-05
"1852"	"KIR3DL1"	-0.926063530902647	4.17822148192678e-05
"1853"	"KIRREL3"	1.17452240308615	4.17822148192678e-05
"1854"	"ART3"	-0.833921534275613	4.18357950396785e-05
"1855"	"ADAM21"	-0.898150771254519	4.20387933833847e-05
"1856"	"C12orf69"	0.550525330683136	4.20387933833847e-05
"1857"	"RASGRP2"	0.914004193759145	4.20387933833847e-05
"1858"	"SH2D2A"	-0.72833849785145	4.2051592255655e-05
"1859"	"ARRB1"	0.789737785668615	4.2076398366712e-05
"1860"	"KIF13A"	1.29573867209667	4.21692334663761e-05
"1861"	"TRAK2"	1.49932802695087	4.22251395818475e-05
"1862"	"MACC1"	0.78992320432231	4.24406152680467e-05
"1863"	"TRIM4"	-0.927313846824474	4.28653609003758e-05
"1864"	"SPATA4"	-1.01938824505488	4.30064516231374e-05
"1865"	"MED18"	-0.833215682762592	4.35969705156677e-05
"1866"	"PAQR4"	-0.710097556905447	4.36456781281681e-05
"1867"	"EBPL"	-0.820299946974603	4.37231338243482e-05
"1868"	"ZFR2"	1.34694787939886	4.38734347847755e-05
"1869"	"RXRG"	1.38461285396731	4.39971123066003e-05
"1870"	"AEN"	-0.848675907577928	4.39971123066003e-05
"1871"	"MSI1"	1.89879880203633	4.4061334650452e-05
"1872"	"SIGLEC14"	-0.645987795255601	4.43537736786767e-05
"1873"	"SYT3"	1.3643265842542	4.50419898725136e-05
"1874"	"MAP4"	-0.981957009317523	4.52561407180516e-05
"1875"	"PREX2"	1.50538044296204	4.55266611571583e-05
"1876"	"PRR5-ARHGAP8"	-0.941855954813767	4.62505217295151e-05
"1877"	"DPY19L2"	2.19273618850597	4.59589887860191e-05
"1878"	"ZNF154"	1.6796555909229	4.59589887860191e-05
"1879"	"CNTN4"	0.856381216231253	4.6006460280844e-05
"1880"	"KRTAP5-9"	-1.1031458924445	4.62901730910341e-05
"1881"	"C11orf90"	-0.902803413706308	4.63483090082703e-05
"1882"	"GPR152"	-1.09248149367716	4.67178574773003e-05
"1883"	"MAML2"	0.805801718121393	4.69667591942653e-05
"1884"	"SLC25A33"	-1.02162375032344	4.77459452982746e-05
"1885"	"MS4A8B"	-0.650820553172891	4.78483352414563e-05
"1886"	"TGDS"	-0.689115181710914	4.79557289696688e-05
"1887"	"LCMT1"	-0.805687005229294	4.80113182185607e-05
"1888"	"BNIP3L"	1.0879885483353	4.80175420360907e-05
"1889"	"HOXD8"	2.11362360745255	4.84923353122554e-05
"1890"	"NEURL"	1.01861797226183	4.84923353122554e-05
"1891"	"ID3"	1.0011397765087	4.86116847730893e-05
"1892"	"PELO"	-0.821506737162039	4.93301438063877e-05
"1893"	"HAPLN2"	-0.791609915508115	4.93301438063877e-05
"1894"	"CSGALNACT1"	0.967218329179708	4.93887845583448e-05
"1895"	"RBP4"	1.16222838263055	4.94060158482458e-05
"1896"	"SEPHS2"	-1.67895994288242	4.95604439019767e-05
"1897"	"CDC34"	-0.949845058419512	5.0420399850679e-05
"1898"	"C20orf114"	-0.76550729493258	5.04643244828282e-05
"1899"	"TNS4"	-1.32334443351401	5.05152342336498e-05
"1900"	"EXTL3"	-1.02360719052763	5.08603649531536e-05
"1901"	"SLC1A4"	-0.89785291881451	5.08603649531536e-05
"1902"	"CRHR1"	-0.813121839618079	5.10862419795445e-05
"1903"	"DFFA"	-0.509576648135019	5.11637724110496e-05
"1904"	"KIAA1462"	0.696713695674611	5.12994183425314e-05
"1905"	"LARP1"	-1.04223290938048	5.13423078702634e-05
"1906"	"OPN3"	-1.14066041647961	5.13423078702634e-05
"1907"	"LOC728643"	-0.70082291406547	5.23302197657983e-05
"1908"	"TEKT5"	-0.687727207877837	5.22115794940403e-05
"1909"	"IL18BP"	0.669990853691307	5.22889623061542e-05
"1910"	"ARPC5L"	-0.847280410995789	5.22889623061542e-05
"1911"	"NAA20"	-1.0511586331437	5.23168864730592e-05
"1912"	"GTF2H3"	-0.692629967505344	5.23624640583546e-05
"1913"	"CLVS1"	1.10830430540123	5.23844162488808e-05
"1914"	"ACTN3"	0.927790164735168	5.24768020530346e-05
"1915"	"UBE4B"	-1.14166375211384	5.25582635967007e-05
"1916"	"HNRPDL"	-0.745381295002204	5.27915866833137e-05
"1917"	"DYM"	-0.802066951242624	5.27915866833137e-05
"1918"	"TAS1R3"	-1.28346842780945	5.28331848610814e-05
"1919"	"CES8"	-0.566455264745783	5.28331848610814e-05
"1920"	"PSAP"	-0.70870438010279	5.29869137480087e-05
"1921"	"PTP4A2"	-1.06935706326568	5.32639827757734e-05
"1922"	"HHATL"	-0.673965430173081	5.32831746741198e-05
"1923"	"LPIN3"	-0.578687513392112	5.36122767801259e-05
"1924"	"PLEKHB2"	0.554241663923035	5.36540616171259e-05
"1925"	"IL1A"	-0.895595655793047	5.38160190720645e-05
"1926"	"RASGRF2"	-0.799671698190254	5.40224801538273e-05
"1927"	"CNTD1"	-0.899807504811322	5.40821049757661e-05
"1928"	"TNFRSF10B"	-0.796482511207459	5.40821049757661e-05
"1929"	"FADS3"	-0.508592370895495	5.41458546072869e-05
"1930"	"PRSS3"	0.996558254087874	5.43969512869489e-05
"1931"	"CD300E"	-1.23928615417968	5.45094292037807e-05
"1932"	"SCN4B"	0.833242520168986	5.46146548387626e-05
"1933"	"RPS9"	-0.875819321849516	5.46793789897433e-05
"1934"	"COIL"	-1.07548447633598	5.46993817156814e-05
"1935"	"SCGB2A1"	-0.673881923189302	5.47934949742329e-05
"1936"	"FAM43B"	1.10798096219209	5.50777419781222e-05
"1937"	"EPHA10"	-0.489601596574843	5.56458169963975e-05
"1938"	"SEPP1"	1.08315430336206	5.63184949193539e-05
"1939"	"DDR1"	-0.610474265622041	5.70038362524595e-05
"1940"	"HOXA9"	1.0341747776802	5.71195427974263e-05
"1941"	"LOC100129066"	-1.0023616432602	5.82144404087368e-05
"1942"	"PCDHA9"	0.958222598214488	5.74900500961989e-05
"1943"	"PITPNM1"	-0.56756585676078	5.78668729272794e-05
"1944"	"ZNF578"	0.816207766570654	5.79357308521951e-05
"1945"	"TXNRD1"	-1.19874795861977	5.80118122405415e-05
"1946"	"NCKAP5"	1.1741077733764	5.84474642731087e-05
"1947"	"CD34"	0.981668969559886	5.85546757947433e-05
"1948"	"PARL"	-0.746959307985252	5.88833379039373e-05
"1949"	"SLC15A3"	1.01357876348147	5.91655315193185e-05
"1950"	"WDR7"	0.682461291197104	5.92741068695889e-05
"1951"	"SLC11A2"	-1.03592456267333	5.98148085197706e-05
"1952"	"SNX16"	-0.527464660434856	5.98148085197706e-05
"1953"	"RAPGEF4"	0.946462192446748	5.99040609799274e-05
"1954"	"PON2"	-0.828932954981765	6.08023947483548e-05
"1955"	"CD164L2"	-0.925970016751173	6.0894099537439e-05
"1956"	"SHANK1"	1.34305583757146	6.12570420651218e-05
"1957"	"MTBP"	-0.700930631546198	6.14061762319548e-05
"1958"	"ACLY"	-1.22892556197364	6.18084444473404e-05
"1959"	"UNC5CL"	-0.916375590720476	6.18084444473404e-05
"1960"	"MCF2L2"	-0.58350436971617	6.206270519635e-05
"1961"	"MRPL43"	-0.6995593751003	6.2156992438189e-05
"1962"	"TTLL10"	-1.10675504896613	6.22024239330892e-05
"1963"	"TTC7B"	0.522017152607016	6.22227279271844e-05
"1964"	"POU3F2"	0.985004239779513	6.22227279271844e-05
"1965"	"C4orf48"	-0.471188616356346	6.24644541784498e-05
"1966"	"TOE1"	-0.727858854674582	6.28214525582509e-05
"1967"	"LOC349196"	-1.76550944810442	6.35838488677081e-05
"1968"	"MIOX"	-0.702320378360991	6.30931222871023e-05
"1969"	"DYNLL2"	-0.466550325696139	6.30931222871023e-05
"1970"	"CHRNG"	0.785590210826139	6.30931222871023e-05
"1971"	"IFNAR1"	0.839887828648408	6.32003702283917e-05
"1972"	"SLC6A6"	-0.905533808260281	6.32981670351713e-05
"1973"	"SEC31B"	1.05084907499611	6.34243620990898e-05
"1974"	"ANKRD26"	-0.797341466142356	6.42747192385329e-05
"1975"	"TNS1"	1.44765203174601	6.44562698939564e-05
"1976"	"EXO1"	-0.538171865806076	6.45117482151191e-05
"1977"	"ATP6V1G1"	-0.573271374458587	6.45430173985165e-05
"1978"	"C1orf229"	-0.724299612105805	6.50244847996022e-05
"1979"	"MBP"	-0.847572227112108	6.50244847996022e-05
"1980"	"C14orf159"	1.28494465963232	6.50632802202967e-05
"1981"	"ITSN2"	-0.621322918820638	6.5544303791183e-05
"1982"	"LRRC37B2"	-0.511708238898741	6.57468406818417e-05
"1983"	"LOC100271722"	1.0603457796525	6.66151866294739e-05
"1984"	"PLD6"	-0.845100388903562	6.57894458830297e-05
"1985"	"FAM71D"	-0.984810484427876	6.57920532870696e-05
"1986"	"DICER1"	1.04323918164846	6.58628976751322e-05
"1987"	"PRKAG1"	-0.823830129006226	6.58628976751322e-05
"1988"	"ENTPD6"	-0.612524023738499	6.61801718566065e-05
"1989"	"ZSCAN1"	1.3079618575502	6.64227887711287e-05
"1990"	"SYT2"	1.13697334827377	6.66490471870034e-05
"1991"	"KCMF1"	-1.10636701642356	6.66490471870034e-05
"1992"	"KCNJ5"	1.00301200908179	6.66490471870034e-05
"1993"	"PLA2G5"	0.95044369152498	6.68604687701056e-05
"1994"	"SLC29A2"	-0.801878347518097	6.69079171746503e-05
"1995"	"C20orf177"	-1.27093037786383	6.72005459977925e-05
"1996"	"C1orf133"	-0.673985514303284	6.72005459977925e-05
"1997"	"CNKSR3"	-1.19100849776846	6.72005459977925e-05
"1998"	"CHRDL2"	0.559808030079536	6.72005459977925e-05
"1999"	"CD8B"	-0.830047632325452	6.72487944415476e-05
"2000"	"DEF6"	-0.711105324218138	6.74061368909551e-05
"2001"	"CLINT1"	1.16450827098741	6.74370792896068e-05
"2002"	"ZNF720"	-0.690667648938439	6.7723146269357e-05
"2003"	"ADCY5"	1.41188697978057	6.79268686537973e-05
"2004"	"PUF60"	-1.01549438543733	6.79567294951538e-05
"2005"	"DLGAP4"	-0.719669807523289	6.80288975480147e-05
"2006"	"LPL"	0.984917667057526	6.85848439780099e-05
"2007"	"NPTX2"	1.38901538605954	6.88124684445357e-05
"2008"	"LPAR3"	1.72629960114921	6.96833869898125e-05
"2009"	"ANKRD57"	-1.09877713672585	6.96833869898125e-05
"2010"	"HSP90AA1"	-1.03504219127768	6.98199443465316e-05
"2011"	"TRAF5"	-0.75335522615075	7.02269978975289e-05
"2012"	"FEN1"	-0.622539974602576	7.07995860755466e-05
"2013"	"AK1"	0.963425459622905	7.09384496488535e-05
"2014"	"TACR2"	-0.635252854322416	7.1478929170165e-05
"2015"	"ELMO2"	0.94363228838713	7.15655276862149e-05
"2016"	"FLOT1"	-0.664567606777344	7.33120309473388e-05
"2017"	"MASP1"	1.15633346215002	7.33120309473388e-05
"2018"	"KCNV1"	-0.878085140463808	7.33120309473388e-05
"2019"	"GPR83"	1.02940169156281	7.33224973297744e-05
"2020"	"MOV10L1"	1.043790101409	7.36216905531679e-05
"2021"	"DNAJA4"	-1.12131023880559	7.37892085991779e-05
"2022"	"NAGS"	-0.807472127111482	7.39433923026116e-05
"2023"	"TMEM130"	-0.860097565284146	7.50243084548635e-05
"2024"	"SERPINB13"	-1.34705850663078	7.50305759346823e-05
"2025"	"NID1"	2.01890831338712	7.53139545974604e-05
"2026"	"TUBB2C"	-1.20598322941778	7.54632391628462e-05
"2027"	"NT5C1A"	-0.626374930005333	7.54632391628462e-05
"2028"	"C20orf199"	-0.889012599973048	7.54632391628462e-05
"2029"	"MCM5"	-1.32815392244116	7.62431774940636e-05
"2030"	"C6orf201"	0.630436457674872	7.62431774940636e-05
"2031"	"TRAF4"	-0.643973679974464	7.62431774940636e-05
"2032"	"PRSS23"	0.654638643051023	7.62431774940636e-05
"2033"	"NPAS1"	1.63120377162038	7.62431774940636e-05
"2034"	"EXT1"	-1.04824366167539	7.64162717831397e-05
"2035"	"EIF2S2"	-0.855240955071658	7.66768279159829e-05
"2036"	"HHIP"	0.978267125170654	7.73431386985563e-05
"2037"	"SYT9"	2.08119031442406	7.73431386985563e-05
"2038"	"LNX1"	-0.93207356049145	7.74074661346804e-05
"2039"	"IL29"	-0.811327899196137	7.76414582097162e-05
"2040"	"DLX5"	1.43484665055204	7.8993820027846e-05
"2041"	"KCNIP2"	-0.533138914335519	7.80255319996475e-05
"2042"	"FAM82A1"	-1.59567809298876	7.81969398699037e-05
"2043"	"WNT9B"	-0.968920841072856	7.82807313269974e-05
"2044"	"AIM1L"	-0.837716349378097	7.84496403494303e-05
"2045"	"PLCB2"	-0.601985037091839	7.85117872611046e-05
"2046"	"FMNL3"	0.709380328042534	7.86536793668952e-05
"2047"	"C12orf65"	-0.796000232687642	7.94327347811171e-05
"2048"	"CISH"	0.712384443566685	7.94329006807438e-05
"2049"	"GGA2"	0.802118418381694	7.96100715860599e-05
"2050"	"UHMK1"	-0.627188336654313	7.9628618614749e-05
"2051"	"ZNF781"	1.40635483278837	8.02176634377822e-05
"2052"	"COL25A1"	1.03102539453775	8.0632254469911e-05
"2053"	"RNASEH1"	-0.683450840134934	8.07564258057146e-05
"2054"	"TSHZ3"	0.800977796476036	8.0818033704807e-05
"2055"	"NGEF"	-0.767731426551308	8.22473811185649e-05
"2056"	"UTP11L"	-0.835887243577558	8.23656290463647e-05
"2057"	"ADAMTSL3"	1.0695765817309	8.24313039985797e-05
"2058"	"SLC19A2"	-1.08599001434136	8.25154152748535e-05
"2059"	"PLN"	0.701884295943095	8.27337239156622e-05
"2060"	"TMEM87A"	1.03091485072348	8.2840831850228e-05
"2061"	"IGSF5"	-0.906127502867414	8.2840831850228e-05
"2062"	"TRIO"	-0.900418048204189	8.29486618338959e-05
"2063"	"YY1AP1"	-1.03550058954612	8.65374815441029e-05
"2064"	"ESRRG"	1.13357969247663	8.32465266120139e-05
"2065"	"TBC1D19"	0.895705148185632	8.32953846387464e-05
"2066"	"LOC729176"	0.776654398554086	8.44663630915099e-05
"2067"	"UBA52"	-0.801141151514711	8.36173518293784e-05
"2068"	"NPTXR"	1.76244003770741	8.38618622466445e-05
"2069"	"FUBP1"	-1.08593203043982	8.44663630915099e-05
"2070"	"MED1"	-1.0015554434641	8.44663630915099e-05
"2071"	"TRIT1"	-1.01244430349316	8.44663630915099e-05
"2072"	"ASTN2"	1.86136024750263	8.47886037301807e-05
"2073"	"RORB"	2.29936476043158	8.49841884906104e-05
"2074"	"CCDC86"	-0.571225933306589	8.5380766775783e-05
"2075"	"UBE2D3"	-0.676660021163352	8.5547088591894e-05
"2076"	"LPPR4"	1.68154140636066	8.57820931048056e-05
"2077"	"ENTPD2"	-0.618644346216676	8.58415004293011e-05
"2078"	"TMIE"	0.739698560804382	8.6131991623465e-05
"2079"	"PLXNA4"	1.06018554267305	8.62316168462766e-05
"2080"	"MSX2P1"	0.747015273524588	8.71495384014582e-05
"2081"	"PHACTR3"	1.31938300178985	8.75262754484798e-05
"2082"	"RGMA"	1.12487971355787	8.78400609637975e-05
"2083"	"PGBD2"	0.630265387756263	8.78652781820677e-05
"2084"	"NPR2"	0.983107779534142	8.80148544709146e-05
"2085"	"EEF1A1"	-0.980414857894054	8.89039172456136e-05
"2086"	"LAMA2"	0.685562603395986	8.95401742912134e-05
"2087"	"DBN1"	-0.582650150319944	8.97035939482916e-05
"2088"	"TMUB1"	-1.27245566539879	8.97550656749348e-05
"2089"	"RELN"	1.13372274729195	8.98864314825606e-05
"2090"	"GALNT2"	-0.869121063260588	9.02448892965418e-05
"2091"	"PSMD7"	-0.571905668245783	9.07128635109776e-05
"2092"	"MGC42105"	0.809538177386754	9.18270430317451e-05
"2093"	"RAPGEF2"	0.56150185447246	9.07209029906339e-05
"2094"	"MGP"	0.846969654541352	9.10095200134839e-05
"2095"	"GPR81"	-1.06345713392732	9.11435174471063e-05
"2096"	"PTPRH"	-1.01151653846106	9.116247121416e-05
"2097"	"RNF112"	0.641478130711836	9.12992967448889e-05
"2098"	"UPF3A"	-0.75968483402078	9.18112291726004e-05
"2099"	"CLPTM1L"	-0.99060449550071	9.18270430317451e-05
"2100"	"ST6GAL2"	1.00407710977865	9.19308391062198e-05
"2101"	"POLR3GL"	-0.679698633797735	9.19588191716602e-05
"2102"	"TMEM169"	-0.80529484022274	9.21701255823532e-05
"2103"	"C1orf135"	-0.593347069974947	9.22214868043432e-05
"2104"	"HAL"	-1.31028807763286	9.26243011420397e-05
"2105"	"FLJ14107"	0.766888070038404	9.44200769928303e-05
"2106"	"SHF"	2.40985402613198	9.33041223374417e-05
"2107"	"NKX3-2"	1.64419196293484	9.33495366104575e-05
"2108"	"KIAA0087"	-1.20248531556646	9.39547526960823e-05
"2109"	"MSC"	0.990885378468222	9.40206356899576e-05
"2110"	"PCDHB19P"	0.610794676440412	9.42552860680927e-05
"2111"	"CD80"	-0.642440616565272	9.42681159511078e-05
"2112"	"IMP3"	-0.522650677762362	9.44200769928303e-05
"2113"	"FLRT2"	1.12275153901314	0.000100412684002954
"2114"	"CDK2"	-0.548914941251804	9.62761336042619e-05
"2115"	"PSMG2"	-0.849648239141306	9.62761336042619e-05
"2116"	"CLU"	0.738423616054337	9.6443438923227e-05
"2117"	"GPIHBP1"	1.18559048676609	9.71123978615088e-05
"2118"	"C18orf56"	-0.458924661383022	9.73667694789718e-05
"2119"	"B3GNT6"	-0.88025524062475	9.77213656402089e-05
"2120"	"CLDN8"	-1.62226979675529	9.78711895121887e-05
"2121"	"RBP7"	1.05029361957265	9.90936220131562e-05
"2122"	"TMEM45A"	-0.921973885230865	0.000100325019636777
"2123"	"C12orf29"	-0.414384110016338	0.000100343671189326
"2124"	"COL15A1"	-0.858296545987026	0.000100352927400883
"2125"	"TMEM41A"	-0.692152329455653	0.000100773894172287
"2126"	"MT1L"	1.20330635880941	0.0001008989517383
"2127"	"S100A8"	-0.736867026547182	0.000101469570215477
"2128"	"SPRR1B"	-0.879543987300801	0.000101626471484123
"2129"	"DCTD"	-0.710437185879338	0.000101808223116869
"2130"	"NKAIN4"	2.3241627155063	0.00010185138213836
"2131"	"PTTG1"	-0.879472518318044	0.00010185138213836
"2132"	"FAM86D"	-0.580321286730985	0.000102278200549693
"2133"	"PTK6"	-0.591659786782764	0.000102796360632398
"2134"	"KCNB2"	-0.711882901056258	0.000102960295291479
"2135"	"SIRPG"	-0.82786646173252	0.000103716560689013
"2136"	"TTC39A"	-0.811340731989556	0.000103974703983472
"2137"	"COG2"	-0.711697722700881	0.000104172687764272
"2138"	"RPS5"	-0.524357250473875	0.000104681757107107
"2139"	"FAM71F2"	0.593738844096265	0.000106273168958956
"2140"	"CD300LG"	0.643132638740673	0.000104991075283423
"2141"	"ATP5G2"	-0.725405868081428	0.00010513023207736
"2142"	"KRT19"	-0.80065552403471	0.000105470518824764
"2143"	"PRRT1"	0.618223537805619	0.000105654126809303
"2144"	"KIAA1217"	-0.94050468804342	0.000105747469858106
"2145"	"PLCG1"	1.10854864358421	0.000105847009272545
"2146"	"C18orf2"	-0.857767623043004	0.000105865959325038
"2147"	"CCDC54"	-0.955948836622818	0.000106953030732352
"2148"	"PTPRD"	1.06714162996565	0.000107116447143775
"2149"	"USP19"	-0.741600098057712	0.000107201400404562
"2150"	"FBN2"	1.22733545986847	0.000107237262098504
"2151"	"PDSS2"	-0.581478118337141	0.000107340983644384
"2152"	"ST18"	-0.765901027620011	0.000107340983644384
"2153"	"EXOC8"	-0.798595493750788	0.000107394511876397
"2154"	"PHF11"	-0.797770772558479	0.000107439537953379
"2155"	"WFDC13"	-0.839870652952056	0.000107496744592421
"2156"	"TATDN2"	-0.684814396250032	0.000107982967664976
"2157"	"LGALS1"	-0.549621715571719	0.000108435491328923
"2158"	"CYP2C9"	-0.923738125586006	0.000108590323762494
"2159"	"ERBB2"	-0.877013975494935	0.000108637336437399
"2160"	"EYA2"	1.5450068720319	0.000108974088041175
"2161"	"SNRPD1"	-0.80741159135709	0.000109206714533662
"2162"	"P2RX7"	0.644231204854719	0.000109209447968913
"2163"	"KCNN4"	-0.798267853901915	0.00010926794857871
"2164"	"SLC46A2"	1.21715160779696	0.000109704390271643
"2165"	"BMP6"	2.14488268664109	0.000110381503789768
"2166"	"C19orf69"	-0.673132928526942	0.000110476609044624
"2167"	"BSN"	0.941484487130808	0.000110695772798567
"2168"	"LOC374491"	-0.505278244307271	0.000112859073073482
"2169"	"TPI1"	-0.43696962812759	0.000111476029568173
"2170"	"TMEM99"	-0.517823397989491	0.000111492207304956
"2171"	"CRYBB2"	-0.552364467021219	0.000111607813786644
"2172"	"FOXD3"	0.956329507160549	0.000112554920275555
"2173"	"MBOAT7"	-0.577471062134786	0.000113717426668298
"2174"	"KCNG1"	1.64332246226132	0.000113821255809833
"2175"	"EPS15"	1.00581028684839	0.000113978746698565
"2176"	"BMPER"	1.33804284456627	0.000113978746698565
"2177"	"GDF10"	0.733627148297658	0.000114034362366194
"2178"	"PHF2"	0.92796422818085	0.000114357132093174
"2179"	"RASSF9"	-0.838768058567092	0.000114468968796939
"2180"	"ZMYND10"	1.21071477216202	0.000114634269730632
"2181"	"IRF4"	1.28642031000677	0.000114634269730632
"2182"	"STK3"	-0.672918190551293	0.000115249211615389
"2183"	"TM6SF1"	2.27144295521439	0.000115267292462246
"2184"	"SARDH"	-0.818582340871425	0.000115424326948331
"2185"	"STK39"	-1.04323746719563	0.000115438908031083
"2186"	"USP43"	-0.676806106149952	0.000115682033489286
"2187"	"STAT5B"	1.14181121059666	0.000116182271170207
"2188"	"GPX2"	-1.23468980621805	0.000116926765402295
"2189"	"BCAR3"	-0.819180349146645	0.000117277033742141
"2190"	"KIF11"	-0.800738498195626	0.000120738024924254
"2191"	"CALHM2"	-0.744958521527127	0.00011777126112762
"2192"	"ALG9"	-0.864356284086113	0.000117772075058198
"2193"	"RASGRP4"	1.11985534900319	0.000117900888493387
"2194"	"BTBD11"	1.38060148904805	0.000118343099959406
"2195"	"RPL22L1"	-1.3367493474641	0.000118343099959406
"2196"	"C1orf186"	-0.427933890252585	0.000118615208961538
"2197"	"SMC4"	-0.529141026826261	0.000118615208961538
"2198"	"PCDH12"	0.58789843256015	0.000118624159004244
"2199"	"ZNF511"	-0.762382802154305	0.000118725770105486
"2200"	"FABP5"	2.44002443582156	0.000118876477728228
"2201"	"ZNF10"	-0.480366544398061	0.000119610192092436
"2202"	"ZNF862"	-0.785483836349632	0.000120141512873438
"2203"	"LOC254559"	0.591493251134177	0.000122077317350371
"2204"	"UBA7"	0.941172911407983	0.000120854579617793
"2205"	"PSMD11"	-0.80538322053693	0.000121450884543026
"2206"	"FAM102B"	-0.797702916833891	0.000121450884543026
"2207"	"ATP6V0D2"	-1.10078062992679	0.000121450884543026
"2208"	"FMO2"	0.836153831368247	0.000121450884543026
"2209"	"DKK2"	1.10188082333886	0.000122522576996942
"2210"	"PLA2G4F"	0.795567317243841	0.000122531661835247
"2211"	"ITGA5"	0.664141704129573	0.00012259288856979
"2212"	"EDN2"	-0.68255440830618	0.00012303220054143
"2213"	"EYA4"	1.2576310178489	0.00012303220054143
"2214"	"F2RL1"	-0.646648203713464	0.00012303220054143
"2215"	"RPN1"	-1.04958000046702	0.000123443886292348
"2216"	"MFSD10"	1.47120306366794	0.00012410334439511
"2217"	"ACBD3"	-0.69881747881955	0.000124271020450179
"2218"	"CHIT1"	-0.974001628251697	0.000124392853048411
"2219"	"PGM5"	0.886755212703583	0.000124602356873819
"2220"	"C1QL2"	1.64252439918795	0.000125049471585341
"2221"	"TACC3"	-0.660233670160254	0.000125065242325691
"2222"	"MT1G"	0.743058158103992	0.000125274805495892
"2223"	"BOC"	0.593846568899161	0.000126009591818544
"2224"	"FAM18A"	-1.40375792774015	0.000126107235296349
"2225"	"SGPP2"	-0.604742342200827	0.000126398611759972
"2226"	"MORN3"	0.829079946385304	0.000126955641010115
